"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"0026140130","SUB VITERBO  [26140130]","Pluviométrica","Convencional","Activa","Caldas","Viterbo","    (-75.88333333, 5.05)","1,000","-75.88333333","5.05","15/09/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Risaralda","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0026100660","BANCOS LOS  [26100660]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Tuluá","    (-75.96666667, 3.95)","2,350","-75.96666667","3.95","15/02/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Tulua y Morales","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0026060210","MARGARITAS  [26060210]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Candelaria","    (-76.41666667, 3.366666667)","965","-76.41666667","3.366666667","15/01/1972",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","ESTACIONES PARTICULARES"
"0015030010","DIBULLA [15030010]","Pluviométrica","Convencional","Activa","La Guajira","Dibulla","    (-73.31219444, 11.27522222)","5","-73.31219444","11.27522222","15/08/1958",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Caribe","Caribe - Guajira","Río Ancho y Otros Directos al caribe","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023057040","TARRO PINTADO  [23057040]","Limnimétrica","Convencional","Suspendida","Caldas","Samaná","    (-74.96666667, 5.5)","450","-74.96666667","5.5","15/05/1965","15/12/1976","Area Operativa 10 - Tolima","SAN LUIS","Magdalena Cauca","Medio Magdalena","Río La Miel (Samaná)","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0021208690","PSICULTURA  [21208690]","Limnimétrica","Convencional","Activa","Cundinamarca","Tausa","    (-73.95, 5.183333333)","2,990","-73.95","5.183333333","15/12/1954",,"Area Operativa 11 - Cundinamarca-Amazonas","LLANO CHIQUITO","Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0046015020","SANTA ROSA CAGUAN [46015020]","Climatológica Ordinaria","Convencional","Activa","Caqueta","San Vicente Del Caguán","    (-74.78505556, 1.735472222)","240","-74.78505556","1.735472222","15/09/1984",,"Area Operativa 04 - Huila-Caquetá",,"Amazonas","Caguán","Río Caguan Alto","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2105700205","PTE SALAZAR [2105700205]","Limnimétrica","Convencional","Suspendida","Huila","Yaguará","    (-75.549997222, 2.649999722)","597","-75.549997222","2.649999722","17/10/2020","05/10/2021","Area Operativa 04 - Huila-Caquetá","PEDERNAL","Magdalena Cauca","Alto Magdalena","Río Yaguará y Río Iquira","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026125110","PLAYA LA [26125110]","Climatológica Ordinaria","Convencional","Suspendida","Quindío","Génova","    (-75.76666667, 4.216666667)","1,524","-75.76666667","4.216666667","15/03/1972","15/09/1973","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río La Vieja","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0053110030","PROVIDENCIA [53110030]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Dagua","    (-76.71527778, 3.633055556)","1,601","-76.71527778","3.633055556","15/03/1975",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Tapaje - Dagua - Directos","Dagua - Buenaventura - Bahia Málaga","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021057120","SAN JUAN [21057120]","Limnimétrica","Convencional","Activa","Cauca","Inzá","    (-76.313055556, 2.351888889)","3,450","-76.313055556","2.351888889","15/12/2000",,"Area Operativa 09 - Cauca-Valle-Caldas","BEDON","Magdalena Cauca","Alto Magdalena","Río Páez","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0044010010","MOCOA [44010010]","Pluviométrica","Convencional","Suspendida","Putumayo","Mocoa","    (-76.66666667, 1.183333333)","579","-76.66666667","1.183333333","15/01/1959","15/11/1979","Area Operativa 07 - Nariño-Putumayo",,"Amazonas","Caquetá","Alto Caqueta","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0013067030","SANTA HELENA [13067030]","Limnimétrica","Convencional","Suspendida","Cordoba","Montería","    (-75.96590833, 8.5654)","25","-75.96590833","8.5654","15/03/1963","28/08/2014","Area Operativa 02 - Atlántico-Bolivar-Sucre","SINÚ","Caribe","Sinú","Medio Sinú","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023197130","PUENTE SARDINAS - AUT [23197130]","Limnigráfica","Automática sin Telemetría","Activa","Santander","Rionegro","    (-73.14222222, 7.293055556)","770","-73.14222222","7.293055556","15/10/1967",,"Area Operativa 08 - Santanderes-Arauca","SANTA CRUZ","Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0035010040","CAÑO HONDO [35010040]","Pluviométrica","Convencional","Activa","Meta","Guamal","    (-73.814095, 3.925064)","634","-73.814095","3.925064","15/11/1968",,"Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Meta","Rio Metica (Guamal - Humadea)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0035037080","DEDAL EL CAMPAMENT  [35037080]","Limnimétrica","Convencional","Activa","Cundinamarca","Junín","    (-73.71666667, 4.583333333)","2,875","-73.71666667","4.583333333","15/10/1968",,"Area Operativa 11 - Cundinamarca-Amazonas","CHUZA","Orinoco","Meta","Río Guatiquía","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0026025040","SAN JULIAN HDA  [26025040]","Climatológica Ordinaria","Convencional","Suspendida","Cauca","Santander De Quilichao","    (-76.51666667, 3.1)","960","-76.51666667","3.1","15/10/1966","15/12/1971","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Quinamayo y otros directos al Cauca","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0021025020","ALTAMIRA [21025020]","Climatológica Ordinaria","Convencional","Suspendida","Huila","Altamira","    (-75.8, 2.066666667)","1,352","-75.8","2.066666667","15/03/1971","30/11/1995","Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Río Timaná y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026135250","SIERRA LA [26135250]","Meteorológica Especial","Convencional","Suspendida","Risaralda","Santa Rosa De Cabal","    (-75.48333333, 4.8)","3,750","-75.48333333","4.8","15/03/1983","15/12/1986","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Otún y otros directos al Cauca","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0028010210","HATICOS LOS  [28010210]","Pluviométrica","Convencional","Suspendida","La Guajira","San Juan Del Cesar","    (-73.06666667, 10.73333333)","200","-73.06666667","10.73333333","15/08/1970","15/12/1974","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Alto Cesar","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA"
"2904700095","REMOLINO - AUT   [2904700095]","Limnigráfica","Automática con Telemetría","Activa","Atlantico","Sabanagrande","    (-74.742892, 10.833907)","4","-74.742892","10.833907","06/04/2018",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","MAGDALENA","Magdalena Cauca","Bajo Magdalena","Directos al Bajo Magdalena entre Calamar y desembocadura","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0027020410","PLANCHA LA  [27020410]","Pluviométrica","Convencional","Activa","Antioquia","Anorí","    (-75.21666667, 7.133333333)","1,225","-75.21666667","7.133333333","15/02/1988",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Alto Nechí","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0021250330","SAN JORGITO  [21250330]","Pluviométrica","Convencional","Suspendida","Tolima","Armero (Guayabal)","    (-74.88333333, 4.966666667)","400","-74.88333333","4.966666667","15/02/1964","15/04/1965","Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Lagunilla y Otros Directos al Magdalena","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI"
"0026255020","SANTA ISABEL [26255020]","Climatológica Ordinaria","Convencional","Activa","Antioquia","Valdivia","    (-75.442275, 7.157222222)","1,131","-75.442275","7.157222222","15/05/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos al Cauca entre Pto Valdivia y Río Nechí","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026030120","SAN JOAQUIN  [26030120]","Pluviográfica","Convencional","Suspendida","Cauca","El Tambo","    (-77.16666667, 2.333333333)","570","-77.16666667","2.333333333","15/12/1960","15/01/1976","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Tapaje - Dagua - Directos","Río San Juan del Micay","MINISTERIO DE OBRAS PÚBLICAS"
"0013050030","LOMA VERDE [13050030]","Pluviométrica","Convencional","Activa","Cordoba","Montería","    (-76.17527778, 8.501944444)","100","-76.17527778","8.501944444","15/12/1965",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Sinú","Bajo Sinú","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024020050","MOGOTES [24020050]","Pluviométrica","Convencional","Suspendida","Santander","Mogotes","    (-72.96888889, 6.47)","1,673","-72.96888889","6.47","15/06/1958","15/07/1974","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Fonce","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023190490","COCAL  [23190490]","Pluviométrica","Convencional","Activa","Santander","Rionegro","    (-73.15, 7.266666667)","700","-73.15","7.266666667","15/01/1991",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","FEDERACIÓN NACIONAL DE CAFETEROS"
"0021055501","SIMON CAMPOS  - AUT  [21055501]","Climatológica Principal","Automática con Telemetría","Activa","Huila","La Plata","    (-75.87805556, 2.345830556)","1,754","-75.87805556","2.345830556","22/07/2013",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Río Páez","CENTRO NACIONAL DE INVESTIGACIONES DE CAFÉ"
"0021208330","AVDA LAS AMERICAS  [21208330]","Limnimétrica","Convencional","Suspendida","Bogotá","Bogotá, D.C","    (-74.13333333, 4.633333333)","2,577","-74.13333333","4.633333333","15/10/1958","15/01/1964","Area Operativa 11 - Cundinamarca-Amazonas","FUCHA","Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0023105020","AMPARO EL [23105020]","Climatológica Principal","Convencional","Suspendida","Antioquia","Yondó (Casabe)","    (-74.4, 6.733333333)","150","-74.4","6.733333333","15/09/1984","15/08/1992","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Rió San Bartolo y otros directos al Magdalena Medio","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021110050","PST DE MONTA  [21110050]","Pluviométrica","Convencional","Suspendida","Huila","Neiva","    (-75.28333333, 2.933333333)","400","-75.28333333","2.933333333","15/01/1957","15/11/1958","Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Rio Fortalecillas y otros","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI"
"0026215501","CONCORDIA  - AUT  [26215501]","Climatológica Principal","Automática con Telemetría","Activa","Antioquia","Concordia","    (-75.92149722, 6.042441667)","2,035","-75.92149722","6.042441667","14/09/2013",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos Río Cauca entre Río San Juan y Pto Valdia","CENTRO NACIONAL DE INVESTIGACIONES DE CAFÉ"
"0012010160","SAN JOSE APARTADO [12010160]","Pluviográfica","Convencional","Suspendida","Antioquia","Apartadó","    (-76.6, 7.866666667)","100","-76.6","7.866666667","15/08/1984","15/12/1997","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023088060","PALMA LA  [23088060]","Limnimétrica","Convencional","Activa","Antioquia","San Vicente","    (-75.31666667, 6.3)","2,250","-75.31666667","6.3","17/06/2005",,"Area Operativa 01 - Antioquia-Chocó","QUEBRADA LA PALMA","Magdalena Cauca","Medio Magdalena","Río Nare","ESTACIONES PARTICULARES"
"0015070190","CAIMITO [15070190]","Pluviométrica","Convencional","Activa","La Guajira","Uribia","    (-71.51277778, 12.26913889)","100","-71.51277778","12.26913889","15/04/1978",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Caribe","Caribe - Guajira","Río Carraipia - Paraguachon, Directos al Golfo Maracaibo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0032060100","PUERTO ANGOSTURAS [32060100]","Pluviométrica","Convencional","Activa","Meta","Cubarral","    (-73.92242, 3.79258)","673","-73.92242","3.79258","15/03/2001",,"Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Guaviare","Río Ariari","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0022037010","ESPERANZA LA [22037010]","Limnimétrica","Convencional","Activa","Tolima","Rioblanco","    (-75.5807, 3.46562)","618","-75.5807","3.46562","15/12/1979",,"Area Operativa 10 - Tolima","MENDARCO","Magdalena Cauca","Saldaña","Alto Saldaña","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023057100","PTE SAMANA 4-153  [23057100]","Limnimétrica","Convencional","Activa","Caldas","Pensilvania","    (-74.95, 5.366666667)","735","-74.95","5.366666667","15/09/1970",,"Area Operativa 10 - Tolima","LA MIEL","Magdalena Cauca","Medio Magdalena","Río La Miel (Samaná)","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0028040210","CHIMILAIMA 3 [28040210]","Pluviométrica","Convencional","Suspendida","Cesar","Bosconia","    (-73.8, 9.966666667)","75","-73.8","9.966666667","15/07/1965","15/06/1974","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Río Ariguaní","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024050170","FLORESTA LA  [24050170]","Pluviométrica","Convencional","Activa","Santander","San Vicente De Chucurí","    (-72.55, 6.9)","950","-72.55","6.9","15/04/1967",,"Area Operativa 08 - Santanderes-Arauca",,"Orinoco","Arauca","Río Chítaga","FEDERACIÓN NACIONAL DE CAFETEROS"
"0035097110","ACEQUIA LA COMPAÑÍA  [35097110]","Limnimétrica","Convencional","Activa","Boyacá","Tota","    (-72.93333333, 5.566666667)","3,060","-72.93333333","5.566666667","15/12/1977",,"Area Operativa 06 - Boyacá-Casanare-Vichada","CANAL EL TÚNEL","Orinoco","Meta","Lago de Tota","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0028027050","BECERRIL [28027050]","Limnimétrica","Convencional","Activa","Cesar","Becerrill","    (-73.280192, 9.687215)","111","-73.280192","9.687215","15/06/1963",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MARACAS","Magdalena Cauca","Cesar","Medio Cesar","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0027017110","RIOGRANDE RG 1  [27017110]","Limnigráfica","Convencional","Suspendida","Antioquia","Santa Rosa De Osos","    (-75.6, 6.5)","2,050","-75.6","6.5","15/01/1942","15/12/1950","Area Operativa 01 - Antioquia-Chocó","GRANDE","Magdalena Cauca","Nechí","Río Porce","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0021060080","GARZON [21060080]","Pluviométrica","Convencional","Activa","Huila","Garzón","    (-75.60505556, 2.190083333)","990","-75.60505556","2.190083333","15/04/1971",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Ríos directos Magdalena (md)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0054077100","PENAS LAS  [54077100]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Calima (El Darién)","    (-76.75, 3.95)","334","-76.75","3.95","15/09/1981","15/02/1992","Area Operativa 09 - Cauca-Valle-Caldas","CHANCOS","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0021205512","EL SOCHE  - AUT  [21205512]","Climatológica Principal","Automática con Telemetría","Activa","Bogotá","Bogotá, D.C","    (-74.07945417, 4.469316389)","3,007","-74.07945417","4.469316389",,,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0026020050","BODEGA CEDELCA [26020050]","Pluviométrica","Convencional","Suspendida","Cauca","Popayán","    (-76.58333333, 2.483333333)","220","-76.58333333","2.483333333","15/03/1952","15/12/1972","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Alto Río Cauca","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021201420","USME  [21201420]","Pluviográfica","Convencional","Suspendida","Bogotá","Bogotá, D.C","    (-74.13333333, 4.366666667)","3,120","-74.13333333","4.366666667","15/04/1949","15/12/1957","Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","MINISTERIO DE AGRICULTURA"
"0029030760","CASETA 7  [29030760]","Pluviométrica","Convencional","Suspendida","Atlantico","Repelón","    (-75.15, 10.46666667)","50","-75.15","10.46666667","15/10/1972","15/04/1973","Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena","Canal del Dique margen derecho","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA"
"0023085160","CORRIENTES [23085160]","Climatológica Ordinaria","Automática con Telemetría, Convencional","Activa","Antioquia","San Vicente","    (-75.25355556, 6.311944444)","1,965","-75.25355556","6.311944444","15/05/1975",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río Nare","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0027010890","CUEVA SANTA [27010890]","Pluviométrica","Convencional","Activa","Antioquia","Amalfi","    (-75.03836111, 6.959)","1,550","-75.03836111","6.959","15/10/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Río Porce","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0015060210","TAJO SUR [15060210]","Pluviográfica","Convencional","En Mantenimiento","La Guajira","Barrancas","    (-72.675, 11.07688889)","95","-72.675","11.07688889","15/04/1989",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Caribe","Caribe - Guajira","Río Ranchería","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023090080","PUERTO BERRIO [23090080]","Pluviométrica","Convencional","Suspendida","Antioquia","Puerto Berrío","    (-74.4, 6.5)","125","-74.4","6.5","15/07/1931","15/12/1958","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Rió San Bartolo y otros directos al Magdalena Medio","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0016030030","CAMPO TRES [16030030]","Pluviométrica","Convencional","Activa","Norte De Santander","Tibú","    (-72.69744444, 8.514944444)","40","-72.69744444","8.514944444","15/04/1973",,"Area Operativa 08 - Santanderes-Arauca",,"Caribe","Catatumbo","Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0029060530","FUNDACION  [29060530]","Pluviométrica","Convencional","Suspendida","Magdalena","Fundación","    (-74.18333333, 10.5)","50","-74.18333333","10.5","15/01/1956","15/04/1958","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)"
"0016047050","CANAL 02-07 KO [16047050]","Limnimétrica","Convencional","Suspendida","Norte De Santander","Ábrego","    (-73.2, 8.066666667)","1,200","-73.2","8.066666667","15/10/1980","15/01/1990","Area Operativa 08 - Santanderes-Arauca","CANAL SANTA RITA","Caribe","Catatumbo","Río Algodonal (Alto Catatumbo)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2612700041","LA CURVA - AUT  [2612700041]","Limnimétrica","Automática con Telemetría","Activa","Risaralda","Pereira","    (-75.687988889, 4.783088889)","1,424","-75.687988889","4.783088889","30/07/2018",,"Area Operativa 09 - Cauca-Valle-Caldas","CONSOTA","Magdalena Cauca","Cauca","Río La Vieja","CORPORACIÓN AUTÓNOMA REGIONAL DE RISARALDA"
